"Granule Name","Platform","Sensor","Beam Mode","Beam Mode Description","Orbit","Path Number","Frame Number","Acquisition Date","Processing Date","Processing Level","Start Time","End Time","Center Lat","Center Lon","Near Start Lat","Near Start Lon","Far Start Lat","Far Start Lon","Near End Lat","Near End Lon","Far End Lat","Far End Lon","Faraday Rotation","Ascending or Descending?","URL","Size (MB)","Off Nadir Angle","Stack Size","Doppler","GroupID","Pointing Angle","TemporalBaseline","PerpendicularBaseline","relativeBurstID","absoluteBurstID","fullBurstID","burstIndex","azimuthTime","azimuthAnxTime","samplesPerBurst","subswath" 
"S1_071752_IW1_20240101T005921_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:23Z","2024-01-01T00:59:26Z","34.41612725526312","76.61059467110192","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW1/VH/0.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71752","111489066","034_071752_IW1","0","2024-01-01T00:59:21Z","2399.0738585546","21571","IW1"
"OPERA_L2_RTC-S1_T034-071752-IW3_20240101T005923Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:14:18Z","RTC","2024-01-01T00:59:23Z","2024-01-01T00:59:26Z","34.58521659487747","74.74066919227296","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071752-IW3_20240101T005923Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071751_IW3_20240101T005921_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:22Z","2024-01-01T00:59:25Z","34.733013974781656","74.80863845918866","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VV/0.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71751","111489065","034_071751_IW3","0","2024-01-01T00:59:21Z","2398.21258","24617","IW3"
"S1_071751_IW3_20240101T005921_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:22Z","2024-01-01T00:59:25Z","34.733013974781656","74.80863845918866","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW3/VH/0.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71751","111489065","034_071751_IW3","0","2024-01-01T00:59:21Z","2398.21258","24617","IW3"
"S1A_IW_RAW__0SDV_20240101T005852_20240101T005925_051906_064573_CCA1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:25.185600Z","2024-01-01T00:58:52Z","RAW","2024-01-01T00:58:52Z","2024-01-01T00:59:25Z","35.1749","76.0185","36.2797","74.8715","34.3237","74.4815","36.0104","77.5869","34.0551","77.1313","","DESCENDING","https://datapool.asf.alaska.edu/RAW/SA/S1A_IW_RAW__0SDV_20240101T005852_20240101T005925_051906_064573_CCA1.zip","1669.2651815414429","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1A_IW_RAW__0SDV_20240101T005852_20240101T005925_051906_064573_CCA1","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:25.185600Z","2024-01-01T00:58:52Z","METADATA_RAW","2024-01-01T00:58:52Z","2024-01-01T00:59:25Z","35.1749","76.0185","36.2797","74.8715","34.3237","74.4815","36.0104","77.5869","34.0551","77.1313","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_RAW/SA/S1A_IW_RAW__0SDV_20240101T005852_20240101T005925_051906_064573_CCA1.iso.xml","0.039666175842285156","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071752-IW2_20240101T005922Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:43:10Z","RTC","2024-01-01T00:59:22Z","2024-01-01T00:59:25Z","34.51755201093951","75.62862423125884","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071752-IW2_20240101T005922Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071751_IW2_20240101T005920_VV_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:21Z","2024-01-01T00:59:24Z","34.663807601169836","75.71086455631479","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VV/0.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71751","111489065","034_071751_IW2","0","2024-01-01T00:59:20Z","2397.258802","25482","IW2"
"S1_071751_IW2_20240101T005920_VH_8002-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:21Z","2024-01-01T00:59:24Z","34.663807601169836","75.71086455631479","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005920_20240101T005948_051906_064573_8002/IW2/VH/0.tiff","","","","","S1A_IWDV_0479_0485_051906_034","","","","71751","111489065","034_071751_IW2","0","2024-01-01T00:59:20Z","2397.258802","25482","IW2"
"OPERA_L2_RTC-S1_T034-071752-IW1_20240101T005921Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:43:11Z","RTC","2024-01-01T00:59:21Z","2024-01-01T00:59:24Z","34.43772038652623","76.54920816563788","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071752-IW1_20240101T005921Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071751-IW3_20240101T005921Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:29:56Z","RTC","2024-01-01T00:59:21Z","2024-01-01T00:59:24Z","34.75136066189789","74.77310236744677","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071751-IW3_20240101T005921Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071751_IW1_20240101T005919_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:20Z","2024-01-01T00:59:23Z","34.58268644926947","76.64512069532","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VV/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71751","111489065","034_071751_IW1","8","2024-01-01T00:59:19Z","2396.3153018788","21571","IW1"
"S1_071751_IW1_20240101T005919_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:20Z","2024-01-01T00:59:23Z","34.58268644926947","76.64512069532","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VH/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71751","111489065","034_071751_IW1","8","2024-01-01T00:59:19Z","2396.3153018788","21571","IW1"
"OPERA_L2_RTC-S1_T034-071751-IW2_20240101T005920Z_20240101T114306Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:58:58Z","RTC","2024-01-01T00:59:20Z","2024-01-01T00:59:23Z","34.683122590125876","75.66659104092639","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071751-IW2_20240101T005920Z_20240101T114306Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0479_0485_051906_034","","","","","","","","","","",""
"S1_071750_IW3_20240101T005918_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:19Z","2024-01-01T00:59:22Z","34.899224337981224","74.84057273543775","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VV/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW3","8","2024-01-01T00:59:18Z","2395.4540243242","24617","IW3"
"S1_071750_IW3_20240101T005918_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:19Z","2024-01-01T00:59:22Z","34.899224337981224","74.84057273543775","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VH/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW3","8","2024-01-01T00:59:18Z","2395.4540243242","24617","IW3"
"S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:22.235527Z","2024-01-01T00:58:55Z","SLC","2024-01-01T00:58:55Z","2024-01-01T00:59:22Z","35.4445","75.8708","36.049053","77.432869","36.445419","74.657051","34.426823","77.049683","34.824989","74.331436","","DESCENDING","https://datapool.asf.alaska.edu/SLC/SA/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701.zip","7438.115139961243","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:22.235527Z","2024-01-01T00:58:55Z","METADATA_SLC","2024-01-01T00:58:55Z","2024-01-01T00:59:22Z","35.4445","75.8708","36.049053","77.432869","36.445419","74.657051","34.426823","77.049683","34.824989","74.331436","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_SLC/SA/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701.iso.xml","0.06493377685546875","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071751-IW1_20240101T005919Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:35:08Z","RTC","2024-01-01T00:59:19Z","2024-01-01T00:59:22Z","34.59436416571648","76.58543740423124","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071751-IW1_20240101T005919Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071750_IW2_20240101T005917_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:18Z","2024-01-01T00:59:21Z","34.82999610605153","75.7455150785331","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VV/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW2","8","2024-01-01T00:59:17Z","2394.5002458805","25482","IW2"
"S1_071750_IW2_20240101T005917_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:18Z","2024-01-01T00:59:21Z","34.82999610605153","75.7455150785331","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VH/8.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW2","8","2024-01-01T00:59:17Z","2394.5002458805","25482","IW2"
"S1A_IW_GRDH_1SDV_20240101T005856_20240101T005921_051906_064573_5310","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:21.485115Z","2024-01-01T00:58:56Z","METADATA_GRD_HD","2024-01-01T00:58:56Z","2024-01-01T00:59:21Z","35.4364","75.8277","35.980953","77.385971","36.382008","74.571815","34.473537","77.050461","34.87709","74.288406","","DESCENDING","https://datapool.asf.alaska.edu/METADATA_GRD_HD/SA/S1A_IW_GRDH_1SDV_20240101T005856_20240101T005921_051906_064573_5310.iso.xml","0.05630970001220703","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1A_IW_GRDH_1SDV_20240101T005856_20240101T005921_051906_064573_5310","Sentinel-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","474","2024-01-01T00:59:21.485115Z","2024-01-01T00:58:56Z","GRD_HD","2024-01-01T00:58:56Z","2024-01-01T00:59:21Z","35.4364","75.8277","35.980953","77.385971","36.382008","74.571815","34.473537","77.050461","34.87709","74.288406","","DESCENDING","https://datapool.asf.alaska.edu/GRD_HD/SA/S1A_IW_GRDH_1SDV_20240101T005856_20240101T005921_051906_064573_5310.zip","1649.11861038208","","","0","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071750-IW3_20240101T005918Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:35:07Z","RTC","2024-01-01T00:59:18Z","2024-01-01T00:59:21Z","34.907625103602996","74.79969184113695","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071750-IW3_20240101T005918Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071750_IW1_20240101T005916_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:17Z","2024-01-01T00:59:20Z","34.748707288993735","76.68313078942226","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VV/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW1","7","2024-01-01T00:59:16Z","2393.5567453242","21571","IW1"
"S1_071750_IW1_20240101T005916_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:17Z","2024-01-01T00:59:20Z","34.748707288993735","76.68313078942226","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VH/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71750","111489064","034_071750_IW1","7","2024-01-01T00:59:16Z","2393.5567453242","21571","IW1"
"OPERA_L2_RTC-S1_T034-071750-IW2_20240101T005917Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:14:57Z","RTC","2024-01-01T00:59:17Z","2024-01-01T00:59:20Z","34.83910820990384","75.69838705152159","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071750-IW2_20240101T005917Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071749_IW3_20240101T005915_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:16Z","2024-01-01T00:59:19Z","35.065116049295554","74.87478844406346","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VV/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW3","7","2024-01-01T00:59:15Z","2392.6954677696","24617","IW3"
"S1_071749_IW3_20240101T005915_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:16Z","2024-01-01T00:59:19Z","35.065116049295554","74.87478844406346","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VH/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW3","7","2024-01-01T00:59:15Z","2392.6954677696","24617","IW3"
"OPERA_L2_RTC-S1_T034-071750-IW1_20240101T005916Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:51:15Z","RTC","2024-01-01T00:59:16Z","2024-01-01T00:59:19Z","34.77000361884308","76.62428347653898","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071750-IW1_20240101T005916Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071749_IW2_20240101T005914_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:15Z","2024-01-01T00:59:18Z","34.99597019681244","75.78162028925864","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VV/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW2","7","2024-01-01T00:59:14Z","2391.7375782133","25482","IW2"
"S1_071749_IW2_20240101T005914_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:15Z","2024-01-01T00:59:18Z","34.99597019681244","75.78162028925864","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VH/7.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW2","7","2024-01-01T00:59:14Z","2391.7375782133","25482","IW2"
"OPERA_L2_RTC-S1_T034-071749-IW3_20240101T005915Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:41:39Z","RTC","2024-01-01T00:59:15Z","2024-01-01T00:59:18Z","35.083814820624625","74.83546722587481","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071749-IW3_20240101T005915Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071749_IW1_20240101T005913_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:14Z","2024-01-01T00:59:17Z","34.9147193248554","76.72121079922444","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VV/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW1","6","2024-01-01T00:59:13Z","2390.7961332133","21571","IW1"
"S1_071749_IW1_20240101T005913_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:14Z","2024-01-01T00:59:17Z","34.9147193248554","76.72121079922444","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VH/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71749","111489063","034_071749_IW1","6","2024-01-01T00:59:13Z","2390.7961332133","21571","IW1"
"S1_071748_IW3_20240101T005912_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:13Z","2024-01-01T00:59:17Z","35.23100096320253","74.90904313980323","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VV/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71748","111489062","034_071748_IW3","6","2024-01-01T00:59:12Z","2389.9389667713","24617","IW3"
"S1_071748_IW3_20240101T005912_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:13Z","2024-01-01T00:59:17Z","35.23100096320253","74.90904313980323","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW3/VH/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71748","111489062","034_071748_IW3","6","2024-01-01T00:59:12Z","2389.9389667713","24617","IW3"
"OPERA_L2_RTC-S1_T034-071749-IW2_20240101T005914Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T12:03:21Z","RTC","2024-01-01T00:59:14Z","2024-01-01T00:59:17Z","35.01570198160356","75.73432626011989","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071749-IW2_20240101T005914Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"OPERA_L2_RTC-S1_T034-071749-IW1_20240101T005913Z_20240101T113504Z_S1A_30_v1.0","Sentinel-1A","C-SAR","IW","","51906","34","","","2024-01-01T11:35:09Z","RTC","2024-01-01T00:59:13Z","2024-01-01T00:59:16Z","34.93645946679808","76.6582560665737","","","","","","","","","","DESCENDING","https://datapool.asf.alaska.edu/RTC/OPERA-S1/OPERA_L2_RTC-S1_T034-071749-IW1_20240101T005913Z_20240101T113504Z_S1A_30_v1.0_VH.tif","","","","","S1A_IWDV_0474_0480_051906_034","","","","","","","","","","",""
"S1_071748_IW2_20240101T005911_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:12Z","2024-01-01T00:59:15Z","35.16190858704108","75.81791048479548","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VV/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71748","111489062","034_071748_IW2","6","2024-01-01T00:59:11Z","2388.9831327713","25482","IW2"
"S1_071748_IW2_20240101T005911_VH_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:12Z","2024-01-01T00:59:15Z","35.16190858704108","75.81791048479548","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW2/VH/6.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71748","111489062","034_071748_IW2","6","2024-01-01T00:59:11Z","2388.9831327713","25482","IW2"
"S1_071748_IW1_20240101T005910_VV_7701-BURST","SENTINEL-1A","C-SAR","IW","Interferometric Wide. 250 km swath, 5 m x 20 m spatial resolution and burst synchronization for interferometry. IW is considered to be the standard mode over land masses.","51906","34","","","","BURST","2024-01-01T00:59:12Z","2024-01-01T00:59:15Z","35.08068909786826","76.7595830377189","","","","","","","","","","DESCENDING","https://sentinel1-burst.asf.alaska.edu/S1A_IW_SLC__1SDV_20240101T005855_20240101T005922_051906_064573_7701/IW1/VV/5.tiff","","","","","S1A_IWDV_0474_0480_051906_034","","","","71748","111489062","034_071748_IW1","5","2024-01-01T00:59:10Z","2388.039632215","21571","IW1"
